scenario,scheduler,energy_case,projection_nodes_per_token,macs_per_token,weight_bytes_per_token,base_link_bytes_per_token,steal_overhead_bytes_per_token,link_bytes_per_token,estimated_compute_j_per_token,estimated_link_j_per_token,estimated_memory_dynamic_j_per_token,estimated_total_dynamic_j_per_token,estimated_j_per_projection,hybrid_latency_s_per_token,estimated_energy_delay_j_s,estimated_tokens_per_s,evidence_type,memory_boundary
batch1_decode1,S2,central,183,999751680,999751680.000,1003000416.000,93777152.000,1096777568.000,0.004998758,0.449240092,0.101550948,0.555789799,0.003037102725,0.426815047,0.237219448835,2.342935208,graph-derived-counts+hybrid-latency+analytical-energy,"dynamic READ+ACT+PRE estimate only; refresh, idle, controller, PHY, and board power excluded; link term includes base stream plus scheduler steal overhead"
batch1_decode1,S2,high,183,999751680,999751680.000,1003000416.000,93777152.000,1096777568.000,0.014996275,1.052906465,0.121911126,1.189813866,0.006501715116,0.426815047,0.507830460827,2.342935208,graph-derived-counts+hybrid-latency+analytical-energy,"dynamic READ+ACT+PRE estimate only; refresh, idle, controller, PHY, and board power excluded; link term includes base stream plus scheduler steal overhead"
batch1_decode1,S3,low,183,999751680,999751680.000,1003000416.000,68958848.000,1071959264.000,0.000999752,0.205816178,0.081316716,0.288132647,0.001574495337,0.425563997,0.122618880675,2.349822842,graph-derived-counts+hybrid-latency+analytical-energy,"dynamic READ+ACT+PRE estimate only; refresh, idle, controller, PHY, and board power excluded; link term includes base stream plus scheduler steal overhead"
batch1_decode1,S3,central,183,999751680,999751680.000,1003000416.000,68958848.000,1071959264.000,0.004998758,0.439074514,0.101550948,0.545624221,0.002981553122,0.425563997,0.232198024297,2.349822842,graph-derived-counts+hybrid-latency+analytical-energy,"dynamic READ+ACT+PRE estimate only; refresh, idle, controller, PHY, and board power excluded; link term includes base stream plus scheduler steal overhead"
batch1_decode1,S3,high,183,999751680,999751680.000,1003000416.000,68958848.000,1071959264.000,0.014996275,1.029080893,0.121911126,1.165988294,0.006371520734,0.425563997,0.496202638615,2.349822842,graph-derived-counts+hybrid-latency+analytical-energy,"dynamic READ+ACT+PRE estimate only; refresh, idle, controller, PHY, and board power excluded; link term includes base stream plus scheduler steal overhead"
batch1_decode1,Oracle,low,183,999751680,999751680.000,1003000416.000,0.000,1003000416.000,0.000999752,0.192576080,0.081316716,0.274892548,0.001502145070,0.391898522,0.107729983115,2.551680970,graph-derived-counts+hybrid-latency+analytical-energy,"dynamic READ+ACT+PRE estimate only; refresh, idle, controller, PHY, and board power excluded; link term includes base stream plus scheduler steal overhead"
batch1_decode1,Oracle,central,183,999751680,999751680.000,1003000416.000,0.000,1003000416.000,0.004998758,0.410828970,0.101550948,0.517378677,0.002827205886,0.391898522,0.202759938725,2.551680970,graph-derived-counts+hybrid-latency+analytical-energy,"dynamic READ+ACT+PRE estimate only; refresh, idle, controller, PHY, and board power excluded; link term includes base stream plus scheduler steal overhead"
batch1_decode1,Oracle,high,183,999751680,999751680.000,1003000416.000,0.000,1003000416.000,0.014996275,0.962880399,0.121911126,1.099787800,0.006009769400,0.391898522,0.431005213078,2.551680970,graph-derived-counts+hybrid-latency+analytical-energy,"dynamic READ+ACT+PRE estimate only; refresh, idle, controller, PHY, and board power excluded; link term includes base stream plus scheduler steal overhead"
batch1_decode32,S0,low,183,999751680,999751680.000,1003000416.000,0.000,1003000416.000,0.000999752,0.192576080,0.081316716,0.274892548,0.001502145070,0.403688313,0.110970908870,2.477158659,graph-derived-counts+hybrid-latency+analytical-energy,"dynamic READ+ACT+PRE estimate only; refresh, idle, controller, PHY, and board power excluded; link term includes base stream plus scheduler steal overhead"
batch1_decode32,S0,central,183,999751680,999751680.000,1003000416.000,0.000,1003000416.000,0.004998758,0.410828970,0.101550948,0.517378677,0.002827205886,0.403688313,0.208859725326,2.477158659,graph-derived-counts+hybrid-latency+analytical-energy,"dynamic READ+ACT+PRE estimate only; refresh, idle, controller, PHY, and board power excluded; link term includes base stream plus scheduler steal overhead"
batch1_decode32,S0,high,183,999751680,999751680.000,1003000416.000,0.000,1003000416.000,0.014996275,0.962880399,0.121911126,1.099787800,0.006009769400,0.403688313,0.443971481662,2.477158659,graph-derived-counts+hybrid-latency+analytical-energy,"dynamic READ+ACT+PRE estimate only; refresh, idle, controller, PHY, and board power excluded; link term includes base stream plus scheduler steal overhead"
batch1_decode32,S0-physical,low,183,999751680,999751680.000,1003000416.000,0.000,1003000416.000,0.000999752,0.192576080,0.081316716,0.274892548,0.001502145070,0.403689054,0.110971112720,2.477154109,graph-derived-counts+hybrid-latency+analytical-energy,"dynamic READ+ACT+PRE estimate only; refresh, idle, controller, PHY, and board power excluded; link term includes base stream plus scheduler steal overhead"
batch1_decode32,S0-physical,central,183,999751680,999751680.000,1003000416.000,0.000,1003000416.000,0.004998758,0.410828970,0.101550948,0.517378677,0.002827205886,0.403689054,0.208860108995,2.477154109,graph-derived-counts+hybrid-latency+analytical-energy,"dynamic READ+ACT+PRE estimate only; refresh, idle, controller, PHY, and board power excluded; link term includes base stream plus scheduler steal overhead"
batch1_decode32,S0-physical,high,183,999751680,999751680.000,1003000416.000,0.000,1003000416.000,0.014996275,0.962880399,0.121911126,1.099787800,0.006009769400,0.403689054,0.443972297224,2.477154109,graph-derived-counts+hybrid-latency+analytical-energy,"dynamic READ+ACT+PRE estimate only; refresh, idle, controller, PHY, and board power excluded; link term includes base stream plus scheduler steal overhead"
batch1_decode32,S1,low,183,999751680,999751680.000,1003000416.000,0.000,1003000416.000,0.000999752,0.192576080,0.081316716,0.274892548,0.001502145070,0.434095253,0.119329549993,2.303641871,graph-derived-counts+hybrid-latency+analytical-energy,"dynamic READ+ACT+PRE estimate only; refresh, idle, controller, PHY, and board power excluded; link term includes base stream plus scheduler steal overhead"
batch1_decode32,S1,central,183,999751680,999751680.000,1003000416.000,0.000,1003000416.000,0.004998758,0.410828970,0.101550948,0.517378677,0.002827205886,0.434095253,0.224591627558,2.303641871,graph-derived-counts+hybrid-latency+analytical-energy,"dynamic READ+ACT+PRE estimate only; refresh, idle, controller, PHY, and board power excluded; link term includes base stream plus scheduler steal overhead"
batch1_decode32,S1,high,183,999751680,999751680.000,1003000416.000,0.000,1003000416.000,0.014996275,0.962880399,0.121911126,1.099787800,0.006009769400,0.434095253,0.477412662975,2.303641871,graph-derived-counts+hybrid-latency+analytical-energy,"dynamic READ+ACT+PRE estimate only; refresh, idle, controller, PHY, and board power excluded; link term includes base stream plus scheduler steal overhead"
batch1_decode32,S2,low,183,999751680,999751680.000,1003000416.000,152268756.000,1155269172.000,0.000999752,0.221811681,0.081316716,0.304128149,0.001661902453,0.408103690,0.124115819760,2.450357654,graph-derived-counts+hybrid-latency+analytical-energy,"dynamic READ+ACT+PRE estimate only; refresh, idle, controller, PHY, and board power excluded; link term includes base stream plus scheduler steal overhead"
batch1_decode32,S2,central,183,999751680,999751680.000,1003000416.000,152268756.000,1155269172.000,0.004998758,0.473198253,0.101550948,0.579747960,0.003168021637,0.408103690,0.236597281467,2.450357654,graph-derived-counts+hybrid-latency+analytical-energy,"dynamic READ+ACT+PRE estimate only; refresh, idle, controller, PHY, and board power excluded; link term includes base stream plus scheduler steal overhead"
batch1_decode32,S2,high,183,999751680,999751680.000,1003000416.000,152268756.000,1155269172.000,0.014996275,1.109058405,0.121911126,1.245965806,0.006808556317,0.408103690,0.508483242798,2.450357654,graph-derived-counts+hybrid-latency+analytical-energy,"dynamic READ+ACT+PRE estimate only; refresh, idle, controller, PHY, and board power excluded; link term includes base stream plus scheduler steal overhead"
batch1_decode32,S3,low,183,999751680,999751680.000,1003000416.000,88806088.000,1091806504.000,0.000999752,0.209626849,0.081316716,0.291943317,0.001595318671,0.402658253,0.117553385951,2.483495600,graph-derived-counts+hybrid-latency+analytical-energy,"dynamic READ+ACT+PRE estimate only; refresh, idle, controller, PHY, and board power excluded; link term includes base stream plus scheduler steal overhead"
batch1_decode32,S3,central,183,999751680,999751680.000,1003000416.000,88806088.000,1091806504.000,0.004998758,0.447203944,0.101550948,0.553753651,0.003025976234,0.402658253,0.222973477753,2.483495600,graph-derived-counts+hybrid-latency+analytical-energy,"dynamic READ+ACT+PRE estimate only; refresh, idle, controller, PHY, and board power excluded; link term includes base stream plus scheduler steal overhead"
batch1_decode32,S3,high,183,999751680,999751680.000,1003000416.000,88806088.000,1091806504.000,0.014996275,1.048134244,0.121911126,1.185041645,0.006475637403,0.402658253,0.477166798683,2.483495600,graph-derived-counts+hybrid-latency+analytical-energy,"dynamic READ+ACT+PRE estimate only; refresh, idle, controller, PHY, and board power excluded; link term includes base stream plus scheduler steal overhead"
batch1_decode32,Oracle,low,183,999751680,999751680.000,1003000416.000,0.000,1003000416.000,0.000999752,0.192576080,0.081316716,0.274892548,0.001502145070,0.369347206,0.101530794377,2.707479534,graph-derived-counts+hybrid-latency+analytical-energy,"dynamic READ+ACT+PRE estimate only; refresh, idle, controller, PHY, and board power excluded; link term includes base stream plus scheduler steal overhead"
batch1_decode32,Oracle,central,183,999751680,999751680.000,1003000416.000,0.000,1003000416.000,0.004998758,0.410828970,0.101550948,0.517378677,0.002827205886,0.369347206,0.191092368636,2.707479534,graph-derived-counts+hybrid-latency+analytical-energy,"dynamic READ+ACT+PRE estimate only; refresh, idle, controller, PHY, and board power excluded; link term includes base stream plus scheduler steal overhead"
batch1_decode32,Oracle,high,183,999751680,999751680.000,1003000416.000,0.000,1003000416.000,0.014996275,0.962880399,0.121911126,1.099787800,0.006009769400,0.369347206,0.406203550758,2.707479534,graph-derived-counts+hybrid-latency+analytical-energy,"dynamic READ+ACT+PRE estimate only; refresh, idle, controller, PHY, and board power excluded; link term includes base stream plus scheduler steal overhead"
